2025-07-19 06:06:51 | SmartKISCollector | INFO     | __init__        | ✅ SmartKISCollector 초기화 완료
[parameters: ('096530', '종목096530', 63.516948051948056, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:13:51.661091', '{"signal_strength": 36.5, "signal_type": "WEAK_SELL", "action": "HOLD", "confidence": 0.365, "details": {"ma_signals": {"score": 25, "golden_cross":  ... (925 characters truncated) ... port_level": 49901.591951379, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:13:51.661091"}', 32000.0, 30400.0, 35200.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 195940 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('195940', 'HK이노엔', 63.328910505836575, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:10:50.719980', '{"signal_strength": 43.0, "signal_type": "WEAK_SELL", "action": "HOLD", "confidence": 0.43, "details": {"ma_signals": {"score": 50, "golden_cross": " ... (918 characters truncated) ... rt_level": 52019.67636465481, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:10:50.719980"}', 44000.0, 41800.0, 48400.00000000001)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 001740 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('001740', 'SK네트웍스', 63.3, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:22:22.740594', '{"signal_strength": 74.0, "signal_type": "BUY", "action": "BUY", "confidence": 0.74, "details": {"ma_signals": {"score": 80, "golden_cross": "False", ... (900 characters truncated) ... rt_level": 53332.92202859249, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:22:22.739593"}', 4800.0, 4560.0, 5280.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 294870 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('294870', 'HDC현대산업개발', 63.216521739130435, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:17:47.453802', '{"signal_strength": 62.5, "signal_type": "WEAK_BUY", "action": "HOLD", "confidence": 0.625, "details": {"ma_signals": {"score": 65, "golden_cross": " ... (918 characters truncated) ... rt_level": 36121.47278758143, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:17:47.453802"}', 23500.0, 22325.0, 25850.000000000004)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 005850 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('005850', '에스엘', 62.82331775700934, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:13:42.500989', '{"signal_strength": 66.0, "signal_type": "BUY", "action": "BUY", "confidence": 0.66, "details": {"ma_signals": {"score": 80, "golden_cross": "False", ... (908 characters truncated) ... ort_level": 48012.8816926351, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:13:42.500989"}', 32300.0, 30685.0, 35530.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 007340 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('007340', 'DN오토모티브', 62.79, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:15:36.467166', '{"signal_strength": 52.0, "signal_type": "HOLD", "action": "HOLD", "confidence": 0.52, "details": {"ma_signals": {"score": 50, "golden_cross": "False ... (910 characters truncated) ... rt_level": 50130.79605539711, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:15:36.467166"}', 27600.0, 26220.0, 30360.000000000004)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 023590 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('023590', '다우기술', 62.67844696969697, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:11:41.870340', '{"signal_strength": 43.0, "signal_type": "WEAK_SELL", "action": "HOLD", "confidence": 0.43, "details": {"ma_signals": {"score": 20, "golden_cross": " ... (916 characters truncated) ... rt_level": 37080.24956292684, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:11:41.870340"}', 37850.0, 35957.5, 41635.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 089860 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('089860', '롯데렌탈', 62.24965250965251, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:13:07.815061', '{"signal_strength": 45.0, "signal_type": "HOLD", "action": "HOLD", "confidence": 0.45, "details": {"ma_signals": {"score": 20, "golden_cross": "False ... (912 characters truncated) ... rt_level": 40649.24454674866, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:13:07.814059"}', 33750.0, 32062.5, 37125.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 302440 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('302440', 'SK바이오사이언스', 62.22173708920187, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:09:42.754875', '{"signal_strength": 84.5, "signal_type": "STRONG_BUY", "action": "BUY", "confidence": 0.845, "details": {"ma_signals": {"score": 75, "golden_cross":  ... (920 characters truncated) ... ort_level": 41442.8366955775, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:09:42.754875"}', 47700.0, 45315.0, 52470.00000000001)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 003490 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('003490', '대한항공', 61.927010676156584, 'WEAK_BUY', 'LOW', 'momentum', '2025-07-19T06:16:27.932232', '{"signal_strength": 34.5, "signal_type": "SELL", "action": "SELL", "confidence": 0.345, "details": {"ma_signals": {"score": 25, "golden_cross": "Fals ... (920 characters truncated) ... rt_level": 44718.00139834739, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:16:27.932232"}', 25950.0, 24652.5, 28545.000000000004)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 005940 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('005940', 'NH투자증권', 61.85447236180904, 'WEAK_BUY', 'LOW', 'momentum', '2025-07-19T06:18:13.377324', '{"signal_strength": 67.5, "signal_type": "BUY", "action": "BUY", "confidence": 0.675, "details": {"ma_signals": {"score": 65, "golden_cross": "False" ... (916 characters truncated) ... rt_level": 44214.20455156192, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:18:13.376317"}', 21750.0, 20662.5, 23925.000000000004)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 088350 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('088350', '한화생명', 61.82243781094527, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:22:49.273723', '{"signal_strength": 62.0, "signal_type": "WEAK_BUY", "action": "HOLD", "confidence": 0.62, "details": {"ma_signals": {"score": 80, "golden_cross": "F ... (914 characters truncated) ... t_level": 49693.257162967384, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:22:49.273723"}', 3850.0, 3657.5, 4235.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 015760 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('015760', '한국전력', 61.69076923076923, 'WEAK_BUY', 'LOW', 'momentum', '2025-07-19T06:12:24.548382', '{"signal_strength": 59.0, "signal_type": "WEAK_BUY", "action": "HOLD", "confidence": 0.59, "details": {"ma_signals": {"score": 50, "golden_cross": "F ... (914 characters truncated) ... pport_level": 46880.40684752246, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "LOW", "timestamp": "2025-07-19T06:12:24.548382"}', 36250.0, 34437.5, 39875.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 103590 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('103590', '일진전기', 61.355594059405945, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:11:24.937290', '{"signal_strength": 47.0, "signal_type": "HOLD", "action": "HOLD", "confidence": 0.47, "details": {"ma_signals": {"score": 20, "golden_cross": "False ... (904 characters truncated) ... ort_level": 43063.7521312857, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:11:24.937290"}', 39850.0, 37857.5, 43835.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 001450 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('001450', '현대해상', 61.31144670050762, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:15:27.898753', '{"signal_strength": 60.0, "signal_type": "WEAK_BUY", "action": "HOLD", "confidence": 0.6, "details": {"ma_signals": {"score": 80, "golden_cross": "Fa ... (912 characters truncated) ... rt_level": 51380.85476500516, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:15:27.898753"}', 27850.0, 26457.5, 30635.000000000004)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 353200 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('353200', '대덕전자', 61.01695187165775, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:18:56.046906', '{"signal_strength": 30.5, "signal_type": "SELL", "action": "SELL", "confidence": 0.305, "details": {"ma_signals": {"score": 5, "golden_cross": "False ... (915 characters truncated) ... t_level": 45667.367104447876, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:18:56.045905"}', 20300.0, 19285.0, 22330.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 457190 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('457190', '이수스페셜티케미컬', 60.94706382978723, 'WEAK_BUY', 'HIGH', 'momentum', '2025-07-19T06:10:25.570730', '{"signal_strength": 57.0, "signal_type": "WEAK_BUY", "action": "HOLD", "confidence": 0.57, "details": {"ma_signals": {"score": 80, "golden_cross": "F ... (907 characters truncated) ... port_level": 43757.30021956064, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "HIGH", "timestamp": "2025-07-19T06:10:25.570730"}', 45950.0, 43652.5, 50545.00000000001)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 120110 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('120110', '코오롱인더', 60.623075221238935, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:11:07.833902', '{"signal_strength": 54.0, "signal_type": "HOLD", "action": "HOLD", "confidence": 0.54, "details": {"ma_signals": {"score": 50, "golden_cross": "False ... (910 characters truncated) ... rt_level": 44955.06919290781, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:11:07.832902"}', 43500.0, 41325.0, 47850.00000000001)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 137310 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('137310', '에스디바이오센서', 60.365, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:21:33.216251', '{"signal_strength": 85.0, "signal_type": "STRONG_BUY", "action": "BUY", "confidence": 0.85, "details": {"ma_signals": {"score": 80, "golden_cross": " ... (906 characters truncated) ... rt_level": 54995.653828763134, "near_52w_high": "True", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:21:33.216251"}', 10220.0, 9709.0, 11242.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 020560 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('020560', '아시아나항공', 60.2395918367347, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:21:41.691302', '{"signal_strength": 75.0, "signal_type": "BUY", "action": "BUY", "confidence": 0.75, "details": {"ma_signals": {"score": 80, "golden_cross": "False", ... (906 characters truncated) ... rt_level": 44554.34931845354, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:21:41.691302"}', 9760.0, 9272.0, 10736.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 358570 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('358570', '지아이이노베이션', 60.05507374050099, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:18:21.831996', '{"signal_strength": 48.0, "signal_type": "HOLD", "action": "HOLD", "confidence": 0.48, "details": {"ma_signals": {"score": 20, "golden_cross": "False ... (916 characters truncated) ... t_level": 37509.530179167166, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:18:21.830997"}', 21450.0, 20377.5, 23595.000000000004)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | WARNING  | save_analysis_results | ⚠️ 229640 저장 실패: (sqlite3.OperationalError) table analysis_results has no column named symbol
[SQL: 
                            INSERT INTO analysis_results 
                            (symbol, name, score, recommendation, risk_level, strategy, analysis_time, signals, entry_price, stop_loss, take_profit)
                            VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
                            ON CONFLICT (symbol, analysis_time) DO UPDATE SET
                                score = EXCLUDED.score,
                                recommendation = EXCLUDED.recommendation,
                                risk_level = EXCLUDED.risk_level
                            ]
[parameters: ('229640', 'LS에코에너지', 60.042077625570776, 'WEAK_BUY', 'MEDIUM', 'momentum', '2025-07-19T06:12:33.038405', '{"signal_strength": 51.0, "signal_type": "HOLD", "action": "HOLD", "confidence": 0.51, "details": {"ma_signals": {"score": 50, "golden_cross": "False ... (911 characters truncated) ... ort_level": 48082.1931811984, "near_52w_high": "False", "near_52w_low": "False"}}, "risk_level": "MEDIUM", "timestamp": "2025-07-19T06:12:33.038405"}', 35350.0, 33582.5, 38885.0)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-07-19 06:22:49 | DatabaseManager | INFO     | save_analysis_results | ✅ 분석 결과 저장 완료: 0개
2025-07-19 06:47:40 | SmartKISCollector | INFO     | __init__        | ✅ SmartKISCollector 초기화 완료
2025-07-19 06:47:40 | SmartKISCollector | INFO     | initialize      | 🚀 KIS API 초기화 시작...
2025-07-19 06:47:40 | SmartKISCollector | INFO     | load_cached_token | ✅ 캐시된 토큰 사용
2025-07-19 06:47:42 | SmartKISCollector | INFO     | _test_connection | ✅ 연결 테스트 성공
2025-07-19 06:47:42 | SmartKISCollector | INFO     | initialize      | ✅ KIS API 초기화 완료
2025-07-19 06:47:45 | AnalysisEngine | INFO     | __init__        | ✅ 뉴스 수집기 초기화 완료
2025-07-19 06:47:45 | TechnicalAnalyzer | INFO     | __init__        | ✅ 기술적 분석기 초기화 완료
2025-07-19 06:47:45 | AnalysisEngine | INFO     | __init__        | ✅ 향상된 기술적 분석기 초기화 완료
2025-07-19 06:47:45 | AnalysisEngine | INFO     | __init__        | ✅ 수급 분석기 초기화 완료
2025-07-19 06:47:45 | ChartPatternAnalyzer | INFO     | __init__        | ✅ 패턴 감지기 초기화 완료
2025-07-19 06:47:45 | AnalysisEngine | INFO     | __init__        | ✅ 차트패턴 분석기 초기화 완료
2025-07-19 06:47:45 | DatabaseManager | INFO     | _initialize_engines | ✅ 데이터베이스 엔진 초기화 완료
2025-07-19 06:47:45 | SmartKISCollector | INFO     | get_filtered_stocks | 🔍 필터링된 종목 조회 시작 (목표: 100개)
2025-07-19 06:47:45 | SmartKISCollector | INFO     | get_filtered_stocks | ✅ 캐시 사용: 100개
2025-07-19 06:47:50 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 리노공업 (058470) 재료 분석 중...
2025-07-19 06:47:50 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 리노공업 뉴스 검색 중...
2025-07-19 06:47:54 | NewsCollector | INFO     | search_stock_news_naver |    📰 리노공업 뉴스 10개 수집
2025-07-19 06:47:54 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: '에코프로비엠'(9.04%), '리가켐바이오'(6.20%), '에코프로'(3.97%), '...
2025-07-19 06:47:54 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 바이오
2025-07-19 06:47:54 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 리노공업의 시가총액은 3조 8,335억 원이며, 코스닥 시가총액 순위는 11위를 기록했다....
2025-07-19 06:47:54 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 상장
2025-07-19 06:47:54 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: |중앙이코노미뉴스 김준수 기자|리노공업CI 지난 15일 메리츠증권은리노공업에 대해 올해 2...
2025-07-19 06:47:54 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:47:54 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 장기재료 (가중치 점수: 5.99)
2025-07-19 06:47:54 | AnalysisEngine | INFO     | analyze_comprehensive | 🔬 058470 (리노공업) 종합 분석 시작 (병렬 처리)...
2025-07-19 06:47:54 | ChartPatternAnalyzer | INFO     | analyze         | 📈 차트패턴 분석 시작 - 058470 (058470)
2025-07-19 06:47:54 | PatternDetector | INFO     | detect_patterns | 🔍 패턴 감지 시작 - 058470 (058470)
